data.name,date,aed,ars,aud,bch,bdt,bhd,bmd,bnb,brl,btc,cad,chf,clp,cny,czk,dkk,dot,eos,eth,eur,gbp,hkd,huf,idr,ils,inr,jpy,krw,kwd,lkr,ltc,mmk,mxn,myr,ngn,nok,nzd,php,pkr,pln,rub,sar,sek,sgd,thb,try,twd,uah,usd,vef,vnd,xag,xau,xdr,xlm,xrp,yfi,zar,bits,link,sats
Filecoin,13-08-2021,251.3034341,6635.696459,93.18361713,0.112931877,5801.584156,25.78658389,68.41539641,0.177666964,359.4339681,0.001538726,85.66497031,63.1567838,53008.26967,443.283878,1479.547326,433.5483671,3.295741643,14.70348533,0.022424076,58.29285961,49.537194,532.3983526,20577.29878,984033.1962,220.4515111,5080.551557,7553.538672,79593.43542,20.58263518,13645.55611,0.413479941,112584.3806,1365.277126,289.602373,28152.93562,605.3982647,97.65257924,3451.754538,11246.47199,266.7484151,5033.252299,256.5108036,594.2376611,92.89442525,2263.181313,585.9658292,1902.324237,1830.44921,68.41539641,6.850433643,1560384.48,2.948494918,0.039019353,48.19597857,208.7094759,70.87290435,0.001848603,1011.275341,1538.726258,2.745083897,153872.6258
XRP,13-08-2021,3.548116952,93.68844153,1.315646054,0.001594469,81.91173019,0.36407706,0.965947117,0.002508454,5.07479637,2.17E-05,1.209491364,0.891701524,748.4161163,6.258661158,20.88951537,6.121206883,0.046532101,0.207596389,0.000316602,0.82302848,0.6994085,7.516855575,290.5279145,13893.42281,3.112523099,71.73157488,106.6473234,1123.768238,0.290603258,192.6596392,0.005837864,1589.562637,19.27615089,4.088854148,397.4872388,8.547530809,1.378742686,48.73482462,158.7873164,3.766182411,71.06376348,3.62163905,8.389955856,1.311562996,31.95353064,8.273167054,26.85864161,25.84384847,0.965947117,0.096720285,22030.84348,0.041629375,0.000550909,0.680472072,2.946738997,1,2.61E-05,14.27805072,21.72505417,0.038757444,2172.505417
TRON,13-08-2021,0.309040609,8.160253288,0.114592631,0.000138878,7.134502983,0.031711073,0.084133891,0.000218486,0.442014224,1.89E-06,0.105346569,0.077667108,65.18696409,0.545128721,1.819474566,0.533156468,0.004052941,0.018081623,2.76E-05,0.071685693,0.060918406,0.654717321,25.30495044,1210.115649,0.271100431,6.247812539,9.288970519,97.88009398,0.025311513,16.78063407,0.000508477,138.4507366,1.678950691,0.356138761,34.6210962,0.744489024,0.120088341,4.244798039,13.83035836,0.328034087,6.189646237,0.315444376,0.730764262,0.114236997,2.783149119,0.72059197,2.339384826,2.250996452,0.084133891,0.008424327,1918.884123,0.003625914,4.80E-05,0.059269045,0.256660653,0.087156014,2.27E-06,1.243616698,1.892249907,0.003375769,189.2249907
Cardano,13-08-2021,6.639897732,175.3421847,2.462752747,0.002984543,153.2884961,0.681328851,1.807660278,0.004704345,9.496904802,4.07E-05,2.263488932,1.668850045,1400.575659,11.71237324,39.08631512,11.45536372,0.08726109,0.388786133,0.000593082,1.540334438,1.308952114,14.06670614,543.5995987,25999.9622,5.82473333,134.2374921,199.574733,2102.850117,0.543830979,360.5406244,0.010936289,2974.685867,36.07052318,7.651825956,743.8522043,15.99562427,2.580534468,91.20400981,297.152421,7.04898933,132.9859513,6.777485987,15.70097564,2.454260359,59.77932539,15.46796823,50.26289605,48.363826,1.807660278,0.181001024,41233.06457,0.077916449,0.001031107,1.273426167,5.521035883,1.873499123,4.89E-05,26.72228035,40.6602727,0.072670572,4066.02727
Chainlink,13-08-2021,91.57690025,2418.098721,33.95682531,0.041153243,2114.141796,9.396829093,24.93109557,0.064743205,130.9804968,0.000560724,31.2169727,23.01481677,19316.62033,161.5360475,539.1584018,157.9883526,1.200993551,5.35806291,0.008171506,21.24236546,18.05173371,194.0100461,7498.525614,358589.2496,80.3342227,1851.391983,2752.567469,29004.45878,7.50047024,4972.54538,0.150675264,41026.61244,497.5174639,105.5333275,10259.14583,220.6117743,35.5853494,1257.845847,4098.300713,97.20516986,1834.15577,93.47450565,216.5447647,33.85144156,824.7206414,213.5304457,693.2215529,667.0297417,24.93109557,2.496350599,568616.081,1.074454179,0.014218952,17.56298452,76.05533494,25.82663032,0.000673645,368.516496,560.7236588,1,56072.36588
Tether,13-08-2021,3.677739341,97.1251431,1.363827338,0.00167348,84.90418909,0.37751696,1.0012358,0.002639423,5.260492893,2.27E-05,1.253660361,0.924441014,775.7577812,6.487307119,21.65215771,6.34443077,0.049553311,0.218742537,0.000333096,0.853022865,0.724902729,7.792167675,301.126673,14400.98744,3.226232057,74.35212495,110.5334286,1165.089707,0.301193756,199.6980212,0.006151676,1647.633696,19.97835878,4.238231141,412.0085317,8.857522616,1.429358221,50.48794699,164.5882501,3.903092488,73.67753832,3.754948638,8.697577199,1.359593111,33.12932669,8.581692165,27.83936142,26.78799474,1.0012358,0.100253741,22835.69028,0.043125118,0.000570915,0.705331573,3.122560875,1.07164771,2.75E-05,14.79471074,22.7416677,0.041178753,2274.16677
Uniswap,13-08-2021,102.9552206,2718.544595,38.17592023,0.046266484,2376.821386,10.56437387,28.02875437,0.072787471,147.2546669,0.000630393,35.09564422,25.87438023,21716.6873,181.6067082,606.1481884,177.6182165,1.350215563,6.023795818,0.009186805,23.88170396,20.29464004,218.1155622,8430.208453,403143.5349,90.31565378,2081.425222,3094.570684,32608.22809,8.432394696,5590.378196,0.169396486,46124.11996,559.3334137,118.6457173,11533.83243,248.0225234,40.0067865,1414.131689,4607.509675,109.282796,2062.047431,105.0886012,243.4501927,38.05744269,927.1911947,240.0613482,779.3535017,749.9073893,28.02875437,2.806519176,639265.9489,1.207953826,0.015985639,19.74516434,85.50511934,29.03555825,0.000757345,414.3042299,630.3929028,1.124619403,63039.29028
Stellar,13-08-2021,1.204048883,31.79305104,0.446462781,0.000541081,27.79663933,0.123549078,0.327792901,0.000851241,1.722125562,7.37E-06,0.410439325,0.302597755,253.9740378,2.123868541,7.088829929,2.077223611,0.015790608,0.070447565,0.000107439,0.279293646,0.237343367,2.550835184,98.59027073,4714.715,1.056230674,24.34201684,36.19063078,381.3492932,0.098615839,65.37879851,0.001981071,539.4160179,6.541336787,1.387547348,134.8867786,2.900593487,0.467874541,16.53809949,53.88426973,1.278049113,24.11539591,1.228998511,2.847120631,0.4450772,10.84338915,2.807488502,9.114445171,8.770076439,0.327792901,0.032821903,7476.138143,0.014126874,0.00018695,0.230917315,1,0.339567351,8.86E-06,4.845237981,7.372368939,0.013152288,737.2368939
Status,13-08-2021,0.332345187,8.776359756,0.123267565,0.000149385,7.672511841,0.034102387,0.090478381,0.000235465,0.475346268,2.04E-06,0.113293861,0.083530546,70.10267305,0.586236571,1.956377831,0.573372536,0.004367658,0.019459818,2.97E-05,0.077097985,0.065516662,0.704077424,27.2086586,1301.369789,0.291543962,6.71895657,9.989265605,105.2534458,0.02722024,18.04605225,0.000547391,148.8912287,1.80542913,0.382994985,37.2318536,0.800625094,0.129162865,4.565012137,14.87329791,0.35282135,6.656313501,0.339231859,0.785877118,0.122842497,2.992120045,0.774214455,2.51579652,2.420742829,0.090478381,0.0090596,2063.82856,0.003899933,5.16E-05,0.06373849,0.276343067,0.093773796,2.45E-06,1.337523804,2.035158747,0.003637362,203.5158747
Bitcoin,14-08-2021,175270.3064,4632248.374,64750.23655,73.00093596,4040248.781,17984.40068,47717.27053,116.6764676,250467.953,1,59704.80323,43680.67574,37028057.62,309083.8481,1027388.622,300808.4805,2111.571915,9306.731785,14.36486858,40450.6937,34414.41126,371381.1307,14257920.43,685398944.5,153445.8584,3541432.667,5229095.182,55465600.92,14352.30519,9529902.067,259.9695023,78529295.18,948521.5177,202201.9339,19635656.82,420155.3387,67745.6882,2411873.161,7845767.957,184779.1655,3498363.058,178964.6729,412253.3587,64652.12984,1589939.549,406746.7857,1327651.933,1273355.262,47717.27053,4777.930298,1085093882,2009.997927,26.81758321,33595.05801,132568.2541,43845.30481,1.191054825,702747.0354,1000251.164,1724.061722,100025116.4
Ethereum,14-08-2021,12206.43854,322606.0149,4509.433452,5.08046762,281377.088,1252.496707,3323.197991,8.102969092,17443.46625,0.069611548,4158.05179,3042.07538,2578763.733,21525.68266,71550.94513,20949.35705,146.8372905,647.209159,1,2817.128108,2396.826642,25864.2838,992971.5596,47733585.14,10686.50747,246637.7853,364172.5188,3862818.88,999.5448452,663695.7866,18.10783986,5469055.398,66058.3635,14082.05148,1367495.973,29261.09063,4718.047206,167971.3016,546406.7836,12868.66882,243638.2668,12463.72717,28710.76904,4502.600957,110728.9637,28327.27199,92462.33465,88680.92415,3323.197991,332.7518148,75569741.73,139.9833016,1.867670503,2339.677606,9228.123223,3054.100559,0.082892438,48941.767,69611.54829,119.8896631,6961154.829
Dogecoin,14-08-2021,1.052333867,27.81230856,0.388764464,0.00043825,24.25790603,0.107979465,0.286497473,0.000700616,1.503825234,6.00E-06,0.358471368,0.262261505,222.3187707,1.855758729,6.168505458,1.806072905,0.012673118,0.055871084,8.62E-05,0.242868491,0.206626275,2.229795504,85.60544481,4115.178072,0.921298518,21.26298292,31.39581407,333.0189322,0.086172137,57.21812723,0.001560852,471.4947931,5.694982435,1.21403304,117.89371,2.522638896,0.406749343,14.4810371,47.10648085,1.10942565,21.0043903,1.074515074,2.475194914,0.388175426,9.54609636,2.442133106,7.971305129,7.645304526,0.286497473,0.028686992,6514.971443,0.012068153,0.000161014,0.201706827,0.795869247,0.263233444,7.15E-06,4.219337093,6.004905174,0.010350289,600.4905174
Binance Coin,14-08-2021,1506.746874,39822.06627,556.6385917,0.627126306,34732.82124,154.6065621,410.2112314,1,2153.198754,0.008592759,513.2644969,375.5098225,318319.2363,2657.10223,8832.15547,2585.961347,18.12540388,79.89065558,0.123436714,347.7426242,295.8611587,3192.653503,122571.1159,5892171.575,1319.128563,30444.64696,44952.98138,476821.3311,123.3825138,81925.74342,2.235208167,675093.0747,8154.158347,1738.270093,168801.9217,3611.950913,582.3896018,20734.15869,67447.74165,1588.491717,30074.3903,1538.506248,3544.019934,555.7951974,13668.23905,3496.681557,11413.43015,10946.65777,410.2112314,41.0744506,9328230.487,17.27935641,0.230542814,288.8067562,1139.107511,376.9941949,0.010232135,6041.30797,8592.758849,14.79902386,859275.8849
Nano,14-08-2021,24.63716567,651.1397906,9.101726001,0.010259902,567.9243712,2.528007556,6.707458459,0.016401124,35.20744945,0.000140581,8.392506173,6.140047718,5204.911252,43.44689142,144.4166112,42.28365044,0.296689648,1.307993907,0.002018972,5.686019855,4.837694047,52.20381381,2004.188588,96344.25644,21.56937539,497.8074445,735.0365669,7796.615564,2.01745594,1339.586727,0.036540942,11038.60257,133.3305239,28.42285522,2760.119156,59.05984248,9.522786706,339.029011,1102.853581,25.97379445,491.7532925,25.15647052,57.94908736,9.087935466,223.4925293,57.17504665,186.6236289,178.991326,6.707458459,0.671617816,152528.0482,0.282538742,0.003769659,4.722345883,18.63236821,6.162575468,0.000167386,98.78282004,140.5812468,0.242311327,14058.12468
Litecoin,14-08-2021,674.0536281,17814.67658,249.0161212,0.280549287,15537.96764,69.16431411,183.5108296,0.447455308,963.2483444,0.00384403,229.6124202,167.9869144,142402.3104,1188.673047,3951.125794,1156.847682,8.108524702,35.73963694,0.055220267,155.5650664,132.3555342,1428.255611,54833.03587,2635903.678,590.1212799,13619.62324,20110.02692,213309.3181,55.19602029,36650.04755,1,302007.5529,3647.819094,777.6271403,75514.70636,1615.831205,260.5360136,9275.569194,30173.2134,710.6227486,13453.98636,688.2614035,1585.441812,248.638823,6114.581208,1564.264662,5105.876864,4897.063011,183.5108296,18.37493936,4173048.381,7.730039519,0.103134921,129.1996985,509.5876179,168.6509587,0.004577416,2702.620875,3844.030061,6.620445607,384403.0061
Dash,14-08-2021,715.750492,18916.69,264.420224,0.298078013,16499.14417,73.44280899,194.862784,0.476527472,1022.834753,0.004084268,243.8162126,178.3785617,151211.2976,1262.204197,4195.541887,1228.410119,8.61968882,38.00101547,0.05865682,165.1882998,140.5379628,1516.607305,58224.99987,2798960.314,626.6261005,14462.13124,21354.03039,226504.6029,58.61043846,38917.21441,1.061622028,320689.6983,3873.472678,825.7310474,80186.03563,1715.7863,276.6527352,9849.354618,32039.7242,754.5817733,14286.24809,730.8371585,1683.517023,264.0195861,6492.828354,1661.029857,5421.725699,5199.99465,194.862784,19.51161057,4431192.575,8.208218692,0.109514833,137.1919739,541.3147131,179.0396312,0.004862975,2869.804628,4084.268281,7.039804322,408426.8281
Swipe,14-08-2021,13.1360409,347.174632,4.852857129,0.005470573,302.8058451,1.347882752,3.576281861,0.008745624,18.77190349,7.50E-05,4.474715391,3.273749874,2775.15393,23.16500813,77.00003069,22.54479145,0.158195609,0.697425848,0.001076518,3.031671354,2.579268123,27.83402291,1068.59302,51368.81859,11.50035687,265.4209109,391.9067047,4156.99851,1.075666906,714.2406832,0.019483759,5885.560738,71.08915203,15.15449439,1471.639986,31.48951942,5.077358223,180.7634456,588.019334,13.84870447,262.1929589,13.4129238,30.89728714,4.845504294,119.1617188,30.48458421,99.50396311,95.43457278,3.576281861,0.358093103,81324.88566,0.150643971,0.002009906,2.517859787,9.934652219,3.285882365,8.92E-05,52.66901162,74.95784608,0.129200271,7495.784608
NEO,14-08-2021,203.0960338,5367.659198,75.02991522,0.08453103,4681.674379,20.839585,55.29281364,0.134820724,290.2319788,0.001158227,69.18347428,50.61537336,42906.59266,358.1536711,1190.495747,348.5645149,2.443142709,10.7685475,0.016638168,46.87260281,39.8794442,430.3412039,16521.49272,794212.1519,177.8067596,4103.66675,6059.26077,64271.26072,16.6308619,11042.85918,0.301286116,90996.52255,1099.107785,234.3032978,22752.99281,486.8587534,78.5009216,2794.779578,9091.353732,214.1145092,4053.759456,207.376914,477.7022634,74.9162332,1842.356661,471.3214727,1538.428542,1475.511789,55.29281364,5.53646943,1257362.233,2.329103059,0.031075114,38.92857369,153.5415281,50.81545352,0.0013792,814.3144072,1158.227219,1.994776363,115822.7219
NEM,14-08-2021,0.743225499,19.64283159,0.274570336,0.000309509,17.13248513,0.076262006,0.202342844,0.00049477,1.062097587,4.24E-06,0.253175413,0.185225853,157.0157387,1.310655536,4.356593184,1.275564229,0.00895019,0.039458046,6.09E-05,0.171529266,0.145937955,1.574824236,60.46004172,2906.402022,0.650679953,15.01727884,22.17373244,235.1992748,0.060860276,40.41110197,0.001102325,332.9997867,4.022160932,0.857427801,83.26408022,1.781648974,0.287272408,10.22743482,33.26961041,0.78354737,14.83464419,0.758891287,1.748140999,0.274154319,6.74206396,1.724790635,5.629845645,5.399603163,0.202342844,0.020260589,4601.289628,0.008523302,0.000113719,0.142458265,0.562079719,0.185905444,5.05E-06,2.979965787,4.240892347,0.007309768,424.0892347
Cosmos,14-08-2021,55.95697204,1478.896215,20.67222481,0.023306351,1289.893837,5.741717616,15.23426317,0.037250245,79.96464736,0.000319341,19.06141476,13.94553591,11821.61444,98.67841624,328.0051117,96.03641415,0.674142546,2.97127643,0.004586142,12.91432863,10.98717911,118.5675085,4551.997834,218821.1476,48.98927709,1130.641309,1669.44612,17708.00282,4.582131207,3042.525996,0.082998121,25071.34075,302.8259215,64.55519017,6268.899293,134.1392106,21.62855568,770.0170201,2504.847668,58.99277983,1116.890864,57.13643916,131.6164166,20.64090317,507.6056792,129.8583827,423.8674744,406.5326653,15.23426317,1.525406771,346428.1503,0.641713934,0.008561808,10.72559158,42.32387242,13.99809555,0.000380257,224.3597163,319.3411798,0.550425657,31934.11798
Filecoin,14-08-2021,274.0488988,7242.884388,101.2420837,0.114142701,6317.246499,28.12002388,74.60970265,0.182432827,391.6263292,0.001563971,93.35315215,68.29816947,57896.27819,483.276888,1606.402855,470.3377003,3.301608641,14.55180658,0.022460601,63.24783869,53.8096367,580.6835853,22293.37915,1071675.116,239.9246591,5537.308302,8176.10128,86724.82617,22.44095714,14900.75085,0.406482748,122786.7248,1483.087939,316.158615,30701.89264,656.9458928,105.9257078,3771.15324,12267.47481,288.9167473,5469.965584,279.8253312,644.5905261,101.0886861,2485.995442,635.9805664,2075.88814,1990.991028,74.60970265,7.470669527,1696629.565,3.142789728,0.041931399,52.52851349,207.280884,68.55557995,0.001862308,1098.80022,1563.971306,2.695706,156397.1306
XRP,14-08-2021,3.99727813,105.6447352,1.476717362,0.001664886,92.14337798,0.41015876,1.088257366,0.002660966,5.712262912,2.28E-05,1.361649381,0.996197322,844.4753019,7.04907826,23.43099727,6.860347226,0.048157274,0.212252698,0.00032761,0.922533181,0.784867536,8.469852663,325.1713008,15631.45673,3.499541858,80.7671969,119.2566399,1264.968597,0.327323874,217.3424004,0.005928959,1790.967567,21.6323255,4.611490587,447.8179059,9.58221493,1.545032718,55.00605343,178.9334275,4.214140616,79.7849358,4.081533191,9.40199951,1.474479905,36.2607376,9.27641461,30.27891116,29.0406016,1.088257366,0.10896721,24747.04435,0.045840741,0.000611612,0.766181069,3.023399648,1,2.72E-05,16.02710358,22.81209056,0.039319576,2281.209056
TRON,14-08-2021,0.328355123,8.678152714,0.121304472,0.000136665,7.569088074,0.033692359,0.08939455,0.000217971,0.469231995,1.87E-06,0.111852249,0.081832308,69.36915139,0.579044261,1.924731716,0.563541011,0.003949946,0.017410029,2.69E-05,0.075781191,0.064475015,0.695753316,26.71109166,1284.040973,0.287468738,6.634595347,9.79629823,103.9104375,0.026887914,17.8535214,0.000487104,147.1184533,1.776980403,0.378809407,36.78585749,0.787127956,0.126916214,4.518454523,14.69842871,0.346169222,6.553907826,0.335276228,0.772324218,0.121120676,2.978626598,0.762008087,2.487251394,2.385530855,0.08939455,0.008951076,2032.837979,0.003765573,5.02E-05,0.062937697,0.248237971,0.082155787,2.23E-06,1.316541256,1.872561635,0.003225051,187.2561635
Cardano,14-08-2021,7.851392845,207.5057806,2.90054576,0.003267845,180.9866202,0.805627591,2.137538549,0.00521197,11.21993984,4.48E-05,2.674530983,1.956715613,1658.705531,13.8456922,46.02280812,13.47498958,0.09444829,0.416296149,0.000643207,1.812025629,1.541680441,16.63635565,638.6965185,30703.06934,6.873746839,158.6416985,234.2420764,2484.632059,0.64292457,426.9006339,0.011647276,3517.791228,42.4898844,9.057819602,879.597113,18.82124068,3.034729742,108.0420527,351.4583142,8.277350839,156.7123562,8.016885355,18.4672643,2.89615098,71.22278873,18.22059235,59.47337632,57.04110754,2.137538549,0.214031735,48607.76774,0.090039686,0.001201318,1.50492119,5.93568881,1.964450417,5.33E-05,31.48019285,44.77535445,0.077115109,4477.535445
Chainlink,14-08-2021,101.8084325,2690.712166,37.61116313,0.042373903,2346.840167,10.44651361,27.71730486,0.067583233,145.4881332,0.000580599,34.68044618,25.37258717,21508.3124,179.5360705,596.7743616,174.7291969,1.224704022,5.398081492,0.008340418,23.4964028,19.99085667,215.7223978,8281.930692,398124.4377,89.13136875,2057.095215,3037.399744,32218.04082,8.336755521,5535.589063,0.151029376,45614.93964,550.9632001,117.4520793,11405.67095,244.053641,39.35111694,1400.973336,4557.334062,107.3317984,2032.077575,103.9543616,239.4636553,37.55417635,923.5406533,236.2650783,771.1868882,739.6478382,27.71730486,2.775333735,630293.3426,1.167537973,0.015577403,19.51420218,76.96763941,25.4728838,0.000691369,408.201341,580.5987218,1,58059.87218
Tether,14-08-2021,3.671526274,97.03538473,1.356374617,0.001552521,84.6342992,0.376733521,0.999571554,0.002473205,5.246751085,2.10E-05,1.250683919,0.915013798,775.6561235,6.474624782,21.52152523,6.301274085,0.044794321,0.198594972,0.000304309,0.847352799,0.720931987,7.779615424,298.6719802,14357.5959,3.214352232,74.185202,109.5380087,1161.881983,0.300649133,199.6304254,0.005526838,1645.015499,19.86943337,4.235684459,411.3236943,8.801327487,1.419122721,50.52342215,164.351531,3.870715895,73.28298871,3.748915103,8.635798438,1.354319498,33.30572617,8.520447881,27.81137921,26.67398373,0.999571554,0.1000871,22730.32313,0.042105023,0.000561769,0.703742355,2.800024408,0.937070865,2.54E-05,14.72100014,21.02614754,0.036903942,2102.614754
Uniswap,14-08-2021,112.1031596,2962.793239,41.41435165,0.046685944,2584.149382,11.50285055,30.52004019,0.074635276,160.1996909,0.000639691,38.18728468,27.93822791,23683.20304,197.6905083,657.1193552,192.3975703,1.350043573,5.951842088,0.009187021,25.87232639,22.01151078,237.5359468,9119.388008,438382.2272,98.14420883,2265.105823,3344.537383,35475.88431,9.179756647,6095.340132,0.166274679,50227.45891,606.6758328,129.3286703,12558.99654,268.7320058,43.33024717,1542.637812,5018.165346,118.1850406,2237.558434,114.4660822,263.6778872,41.35160245,1016.9278,260.1558746,849.1682341,814.4399992,30.52004019,3.055971624,694027.729,1.285597789,0.017152568,21.48745117,84.7824631,28.04176676,0.000761655,449.478093,639.6913228,1.102596947,63969.13228
Stellar,14-08-2021,1.32209819,34.94195517,0.488423694,0.00055066,30.4763865,0.135659851,0.359940701,0.000880113,1.889328741,7.55E-06,0.450365004,0.329491878,279.3098783,2.331479898,7.749793252,2.269057182,0.015928,0.070202497,0.000108357,0.305127491,0.259594633,2.80140048,107.5502815,5170.098247,1.157472111,26.71371902,39.44408734,418.3878723,0.108262244,71.88591456,0.001961001,592.3618275,7.154883261,1.525248721,148.1155985,3.169313868,0.511018972,18.19323082,59.18216169,1.393825373,26.38883654,1.349965519,3.109707688,0.487683656,11.99322488,3.068170531,10.01473811,9.605167707,0.359940701,0.036040862,8185.075311,0.015161807,0.00020229,0.253414091,1,0.330733707,8.98E-06,5.300958288,7.545090097,0.013004935,754.5090097
Status,14-08-2021,0.360596552,9.530266867,0.133215446,0.000150172,8.31230236,0.037000636,0.098172267,0.000240076,0.515306227,2.06E-06,0.122835103,0.089867482,76.18055903,0.63590104,2.113722529,0.618875514,0.004342617,0.019144989,2.96E-05,0.083222201,0.070803311,0.764069842,29.33387326,1410.121894,0.315695503,7.28605111,10.75820391,114.1134793,0.029528058,19.60657171,0.000534847,161.5641217,1.951463407,0.41600498,40.39788771,0.864416625,0.13937821,4.962124873,16.14167816,0.380159831,7.197440823,0.368197246,0.848159297,0.133013604,3.27110012,0.836830218,2.731476425,2.619767872,0.098172267,0.009829989,2232.443825,0.004135317,5.52E-05,0.069117595,0.272715453,0.09020053,2.45E-06,1.445813404,2.05766266,0.003546668,205.766266
Bitcoin,15-08-2021,172962.0664,4571243.513,63897.50179,68.56402226,3987040.318,17747.5533,47088.85313,115.0386292,247169.3901,1,58918.51482,43105.41869,36540412.89,305013.3373,1013858.325,296846.9529,2062.025737,8571.410088,14.41010358,39917.97422,33962.41152,366490.1895,14070149.32,676372514.2,151425.0377,3494793.413,5160230.087,54735141.11,14163.29107,9404397.063,258.1405056,77495095.73,936029.8682,199539.0152,19377063.06,414622.0607,66853.50455,2380109.755,7742442.327,182345.6977,3452291.014,176607.7796,406824.1467,63800.68711,1569000.681,401390.093,1310167.287,1256585.682,47088.85313,4715.006864,1070803629,1983.527057,26.46440635,33152.62452,120007.0791,36881.90693,1.189850564,693492.1377,999741.0185,1733.972547,99974101.85
Ethereum,15-08-2021,12005.70431,317300.7762,4435.27606,4.757971926,276749.8568,1231.899465,3268.548177,7.983231899,17156.60938,0.069386128,4089.67285,2992.048613,2536356.101,21171.69396,70374.29366,20604.84599,143.1009433,595.6406119,1,2770.800586,2357.410956,25438.94703,976642.1953,46948608.88,10510.76843,242581.8401,358183.7212,3799295.03,983.1073836,652781.3448,17.90670186,5379117.074,64972.03724,13850.4729,1345007.575,28779.89355,4640.459172,165209.0226,537421.1532,12657.04425,239631.6485,12258.76185,28238.62198,4428.555925,108908.0318,27861.43152,90941.79649,87222.57109,3268.548177,327.279729,74327001.36,137.6812837,1.836956761,2301.201733,8332.377205,2560.269054,0.082539373,48136.92225,69386.12811,120.3351733,6938612.811
Dogecoin,15-08-2021,1.074214354,28.39059163,0.396847789,0.000425721,24.76228474,0.110224611,0.292454426,0.000714302,1.535093284,6.21E-06,0.365924827,0.267714537,226.9412989,1.894344302,6.296763142,1.843625393,0.012804004,0.05329514,8.95E-05,0.247918297,0.210930123,2.276158178,87.38538262,4200.742268,0.940454473,21.70509017,32.04860662,339.9431762,0.087963857,58.40782619,0.001602208,481.2982748,5.813394466,1.239275632,120.3449965,2.57509047,0.415206615,14.7821318,48.08593498,1.13249321,21.4411208,1.09685676,2.526660017,0.396246502,9.744582074,2.492910777,8.137047244,7.804268323,0.292454426,0.029283462,6650.432967,0.012319078,0.000164362,0.205900784,0.745542199,0.229080918,7.39E-06,4.307066999,6.208346703,0.010767029,620.8346703
Binance Coin,15-08-2021,1503.487809,39735.9319,555.434593,0.595998728,34657.69481,154.272151,409.3239523,1,2148.541426,0.008690336,512.1543156,374.6976019,317630.7178,2651.354969,8813.051686,2580.367962,17.9243381,74.50772785,0.125261079,346.9904636,295.2212167,3185.747855,122305.9969,5879426.92,1316.275313,30378.79577,44855.74894,475789.9757,123.1156397,81748.53959,2.243908801,673632.8612,8136.521058,1734.510248,168436.8064,3604.138332,581.1299041,20689.3111,67301.85347,1585.05584,30009.33997,1535.178488,3536.354286,554.593023,13638.67491,3489.118302,11388.74312,10922.98036,409.3239523,40.98560734,9308053.702,17.2419815,0.230044154,288.1820727,1043.171975,320.5991844,0.01034288,6028.240736,8690.335775,15.07270721,869033.5775
Nano,15-08-2021,23.74588352,627.583945,8.77245899,0.009411799,547.3789538,2.43655353,6.464807253,0.015790145,33.93377327,0.00013724,8.088896131,5.917923348,5016.616684,41.8751425,139.1921488,40.7539833,0.282991053,1.177922063,0.001977914,5.480320545,4.662684048,50.31527161,1931.684407,92858.87518,20.78907463,479.7985999,708.4456441,7514.562654,1.944471796,1291.1254,0.035417425,10639.26648,128.5071153,27.39462073,2660.268184,56.92327434,9.178287266,326.7641868,1062.956389,25.03415799,473.9634648,24.24640183,55.85270226,8.759167347,215.4073906,55.1066635,179.8722716,172.5160774,6.464807253,0.64732115,147010.1438,0.272317528,0.003633286,4.551508757,16.47502696,5.061304199,0.000163259,95.2092205,137.2397844,0.238004381,13723.97844
Litecoin,15-08-2021,669.8715089,17704.14665,247.4711179,0.265544266,15441.5634,68.7351889,182.3722493,0.445537578,957.2719366,0.003871936,228.1878058,166.9446512,141518.7851,1181.298008,3926.611307,1149.6701,7.986099613,33.19654724,0.05580945,154.5998737,131.5343435,1419.394098,54492.82809,2619549.396,586.4599133,13535.12123,19985.25564,211985.8552,54.8535604,36422.65487,1,300133.7679,3625.186453,772.8024064,75046.18059,1605.805892,258.9195359,9218.019566,29986.00578,706.2137389,13370.51203,683.9911332,1575.605048,247.0961606,6076.643712,1554.55929,5074.197804,4866.679522,182.3722493,18.26093332,4147156.991,7.682079024,0.102495028,128.3980879,464.7800803,142.8413707,0.004608218,2685.852651,3871.935843,6.715569665,387193.5843
Dash,15-08-2021,732.0703433,19348.01009,270.4492785,0.290126264,16875.34171,75.11738097,199.305857,0.486792542,1046.156443,0.004230949,249.3754744,182.4457773,154659.0715,1290.983758,4291.20458,1256.41914,8.725848476,36.32030375,0.060976632,168.9547639,143.7475556,1551.18752,59552.59007,2862779.503,640.9138235,14791.88279,21840.92436,231669.142,59.94681705,39804.56714,1.091894739,328001.7549,3961.79186,844.558569,82014.36015,1754.908001,282.9607036,10073.93009,32770.26303,771.7870179,14611.98932,747.5010013,1721.902951,270.0395056,6640.871553,1698.903055,5545.346651,5318.559904,199.305857,19.95649546,4532228.347,8.395374565,0.112011885,140.3200928,508.0823318,156.1172087,0.005032993,2935.239141,4230.949332,7.337662946,423094.9332
