data.name,date,eur,inr,usd,btc,eth,ltc,xrp
Tether,14-08-2021,0.847352799,74.185202,0.999571554,2.10E-05,0.000304309,,
Uniswap,14-08-2021,25.87232639,2265.105823,30.52004019,0.000639691,0.009187021,,
Stellar,14-08-2021,0.305127491,26.71371902,0.359940701,7.55E-06,0.000108357,,
Status,14-08-2021,0.083222201,7.28605111,0.098172267,2.06E-06,2.96E-05,,
Bitcoin,15-08-2021,39917.97422,3494793.413,47088.85313,1,14.41010358,,
Ethereum,15-08-2021,2770.800586,242581.8401,3268.548177,0.069386128,1,,
Dogecoin,15-08-2021,0.247918297,21.70509017,0.292454426,6.21E-06,8.95E-05,,
Binance Coin,15-08-2021,346.9904636,30378.79577,409.3239523,0.008690336,0.125261079,,
Nano,15-08-2021,5.480320545,479.7985999,6.464807253,0.00013724,0.001977914,,
Litecoin,15-08-2021,154.5998737,13535.12123,182.3722493,0.003871936,0.05580945,,
Dash,15-08-2021,168.9547639,14791.88279,199.305857,0.004230949,0.060976632,,
Swipe,15-08-2021,2.948574472,258.1458313,3.478257425,7.38E-05,0.001064155,,
NEO,15-08-2021,47.28116522,4139.436131,55.77477035,0.00118401,0.017064013,,
NEM,15-08-2021,0.180803286,15.82921341,0.213282852,4.53E-06,6.53E-05,,
Cosmos,15-08-2021,13.09614545,1146.559257,15.44874162,0.000327991,0.004727615,,
Filecoin,15-08-2021,61.47387513,5381.998913,72.51706365,0.001539423,0.022186234,,
XRP,15-08-2021,1.082374268,94.76118309,1.276812362,2.71E-05,0.000390729,,
TRON,15-08-2021,0.078532598,6.875479359,0.092640222,1.97E-06,2.83E-05,,
Cardano,15-08-2021,1.857609116,162.632504,2.19131067,4.65E-05,0.000670584,,
Chainlink,15-08-2021,23.01792513,2015.204796,27.15287328,0.000576481,0.008309307,,
Tether,15-08-2021,0.847817231,74.22586271,1.000119416,2.13E-05,0.000308066,,
Uniswap,15-08-2021,25.54329719,2236.299524,30.13190407,0.000639653,0.009218706,,
Stellar,15-08-2021,0.332808427,29.13716739,0.392594249,8.34E-06,0.000120141,,
Status,15-08-2021,0.087286322,7.641862325,0.102966468,2.19E-06,3.15E-05,,
Bitcoin,16-08-2021,39872.50024,3490056.734,47025.00323,1,14.20810743,,
Ethereum,16-08-2021,2806.341189,245640.2258,3309.75491,0.07039307,1,,
Dogecoin,16-08-2021,0.286778871,25.1002768,0.338200977,7.20E-06,0.000102287,,
Binance Coin,16-08-2021,350.4819588,30677.83342,413.3529411,0.008791341,0.12489022,,
Nano,16-08-2021,5.395601834,472.2492242,6.363083179,0.000135371,0.001924326,,
Litecoin,16-08-2021,156.4540232,13694.48652,184.5194282,0.003924426,0.055750594,,
Dash,16-08-2021,179.4039469,15703.30301,211.5862093,0.004500092,0.063928536,,
Swipe,16-08-2021,2.932927254,256.7203575,3.459048537,7.36E-05,0.001045115,,
NEO,16-08-2021,49.95942384,4372.969404,58.92136318,0.001253161,0.017802467,,
NEM,16-08-2021,0.183950069,16.10122699,0.216947835,4.62E-06,6.56E-05,,
Cosmos,16-08-2021,13.34333204,1167.873093,15.73591496,0.000334784,0.00475922,,
Filecoin,16-08-2021,62.03059393,5429.564004,73.15791241,0.001555949,0.02210389,,
XRP,16-08-2021,1.086890373,95.12991342,1.281779875,2.73E-05,0.000387636,,
TRON,16-08-2021,0.078763365,6.89419053,0.092892281,1.98E-06,2.81E-05,,
Cardano,16-08-2021,1.837616848,160.8473764,2.167256573,4.61E-05,0.000654814,,
Chainlink,16-08-2021,23.5442053,2060.834203,27.76766753,0.000590573,0.008389707,,
Tether,16-08-2021,0.84893328,74.30560302,1.001193837,2.12E-05,0.000302899,,
Uniswap,16-08-2021,25.63179414,2243.561733,30.22973716,0.000642937,0.009133595,,
Stellar,16-08-2021,0.331318987,29.00049041,0.390752432,8.31E-06,0.000118062,,
Status,16-08-2021,0.08680935,7.597975034,0.102375069,2.18E-06,3.10E-05,,
Bitcoin,17-08-2021,39077.832,3413887.759,46031.75754,1,14.57264313,,
Ethereum,17-08-2021,2677.392548,233881.5919,3153.583684,0.068471652,1,,
Dogecoin,17-08-2021,0.272197811,23.77953755,0.320635588,6.96E-06,0.000101506,,
Binance Coin,17-08-2021,353.9276871,30919.5607,416.9093485,0.009049035,0.13198434,,
Nano,17-08-2021,5.301251774,463.1239148,6.244612966,0.00013554,0.001976907,,
Litecoin,17-08-2021,151.5907779,13242.09723,178.552153,0.003876783,0.056614106,,
Dash,17-08-2021,171.1880613,14954.00304,201.6349368,0.004377964,0.063933038,,
Swipe,17-08-2021,2.777595662,242.6347588,3.271608553,7.10E-05,0.001037339,,
NEO,17-08-2021,47.93099479,4187.311015,56.4603464,0.001225474,0.017874105,,
NEM,17-08-2021,0.182204953,15.91765016,0.214628443,4.66E-06,6.80E-05,,
Cosmos,17-08-2021,13.44627628,1174.683334,15.83904987,0.000343787,0.005014295,,
Filecoin,17-08-2021,62.31282982,5443.72592,73.4014383,0.001593181,0.023237283,,
XRP,17-08-2021,1.011906041,88.39428346,1.191879907,2.59E-05,0.000377913,,
TRON,17-08-2021,0.07606696,6.645303721,0.089603124,1.94E-06,2.84E-05,,
Cardano,17-08-2021,1.765239802,154.2135335,2.07936537,4.52E-05,0.000659185,,
Chainlink,17-08-2021,23.83152242,2081.951288,28.0723573,0.000609312,0.008887092,,
Tether,17-08-2021,0.848822109,74.15091802,0.999826978,2.16E-05,0.000313156,,
Uniswap,17-08-2021,24.80446132,2166.948434,29.21843129,0.000634187,0.009249913,0.163538813,24.42740545
Stellar,17-08-2021,0.317230809,27.71145633,0.373652308,8.11E-06,0.000118475,0.002092721,0.313402466
Status,17-08-2021,0.085275727,7.449792998,0.100450597,2.18E-06,3.18E-05,0.000562975,0.084271664
Bitcoin,18-08-2021,38036.87789,3311793.156,44534.45485,1,14.81146037,264.4672818,40689.70891
Ethereum,18-08-2021,2568.401714,223625.4837,3007.144027,0.067345036,1,17.85788575,2747.531446
Dogecoin,18-08-2021,0.254395076,22.14965888,0.297851628,6.67E-06,9.91E-05,0.001768788,0.272137519
Binance Coin,18-08-2021,342.8253326,29850.81303,401.4108438,0.008967329,0.133122184,2.373761132,364.309255
Nano,18-08-2021,4.945852986,430.6500097,5.791051104,0.000129401,0.001922328,0.034256168,5.270407343
Litecoin,18-08-2021,143.8257022,12522.60971,168.3944529,0.003771196,0.056005351,1,153.8566329
Dash,18-08-2021,167.3470604,14571.40222,195.9450436,0.00437732,0.06498238,1.158729854,177.8342413
Swipe,18-08-2021,2.597888894,226.2058497,3.04184281,6.80E-05,0.001009734,0.017993604,2.768366294
NEO,18-08-2021,44.30583108,3857.839413,51.87726621,0.001158914,0.017204356,0.306778554,47.08235588
NEM,18-08-2021,0.167074437,14.54766409,0.195625831,4.37E-06,6.49E-05,0.001157198,0.178038114
Cosmos,18-08-2021,13.68633683,1191.709722,16.02519853,0.000357995,0.005314529,0.094765734,14.54402198
Filecoin,18-08-2021,59.29031523,5162.286473,69.41847001,0.001554628,0.023087493,0.412240683,63.42543873
XRP,18-08-2021,0.934800126,81.39113489,1.094485571,2.45E-05,0.000364009,0.006499588,1
TRON,18-08-2021,0.072621259,6.322984492,0.085026647,1.90E-06,2.83E-05,0.00050493,0.077686131
Cardano,18-08-2021,1.641780252,142.9464484,1.922234226,4.30E-05,0.000639305,0.011415163,1.756284013
Chainlink,18-08-2021,22.29007981,1940.751656,26.09774009,0.000584459,0.008679699,0.154981091,23.84467152
Tether,18-08-2021,0.855521892,74.47502572,1.001483038,2.23E-05,0.000328388,0.005833687,0.889276494
Uniswap,18-08-2021,22.50452515,1959.535392,26.35032937,0.000588654,0.008738711,0.155823861,23.91482195
Stellar,18-08-2021,0.290968192,25.33400529,0.340672277,7.63E-06,0.000113302,0.002023078,0.311261378
Status,18-08-2021,0.080674,7.024523197,0.094460401,2.11E-06,3.14E-05,0.000558768,0.08596795
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
